Campaign_Row_ID,Campaign_ID,Budget,Clicks,CTR,CPC,Conversions,CPA,Conversion_Rate,Duration,Platform,Content_Type,Target_Age,Target_Gender,Region,Revenue,Spend,ROAS,Date,Impressions,Month,Quarter,CPC_Actual,CPA_Actual,ROAS_Actual,Budget_Variance,Budget_Variance_Pct
777,C2662,7540,901,0.174,8.37,24,314.17,0.0266,16,YouTube,Image,45-54,Male,South America,2400,7690.8,0.31,2024-10-14,5178,2024-10,2024Q4,8.54,320.45,0.31,150.8,0.02
778,C4282,5350,1110,0.8333,4.82,550,9.73,0.4955,26,LinkedIn,Video,18-24,Male,Europe,50600,5136.0,9.85,2024-06-19,1332,2024-06,2024Q2,4.63,9.34,9.85,-214.0,-0.04
779,C3968,7540,1992,0.2542,3.79,1285,5.87,0.6451,30,Facebook,Text,25-34,Female,North America,223590,7389.2,30.26,2025-01-21,7836,2025-01,2025Q1,3.71,5.75,30.26,-150.8,-0.02
780,C2176,2050,578,0.0831,3.55,321,6.39,0.5554,19,Instagram,Text,55+,Female,Africa,37236,1968.0,18.92,2025-01-26,6955,2025-01,2025Q1,3.4,6.13,18.92,-82.0,-0.04
781,C6493,5640,1202,0.2997,4.69,1045,5.4,0.8694,18,Google,Carousel,35-44,Female,South America,199595,5640.0,35.39,2024-08-25,4010,2024-08,2024Q3,4.69,5.4,35.39,0.0,0.0
782,C1526,2370,1176,0.1668,2.02,908,2.61,0.7721,27,LinkedIn,Carousel,35-44,Male,North America,83536,2441.1,34.22,2024-04-21,7050,2024-04,2024Q2,2.08,2.69,34.22,71.1,0.03
783,C5357,7650,209,0.0249,36.6,33,231.82,0.1579,11,Google,Video,45-54,Female,Asia,4851,7420.5,0.65,2024-03-04,8393,2024-03,2024Q1,35.5,224.86,0.65,-229.5,-0.03
784,C7147,9670,1548,0.197,6.25,368,26.28,0.2377,21,Facebook,Carousel,55+,Other,Asia,72864,9186.5,7.93,2024-08-08,7857,2024-08,2024Q3,5.93,24.96,7.93,-483.5,-0.05
785,C1755,7350,595,0.0749,12.35,413,17.8,0.6941,29,Instagram,Carousel,35-44,Other,Africa,58233,7203.0,8.08,2024-12-11,7943,2024-12,2024Q4,12.11,17.44,8.08,-147.0,-0.02
786,C5315,7820,1902,0.2032,4.11,355,22.03,0.1866,13,LinkedIn,Image,55+,Other,Africa,42955,7585.4,5.66,2024-05-10,9360,2024-05,2024Q2,3.99,21.37,5.66,-234.6,-0.03
787,C1955,3640,364,0.0795,10.0,325,11.2,0.8929,19,LinkedIn,Image,55+,Male,Asia,33800,3494.4,9.67,2024-06-15,4578,2024-06,2024Q2,9.6,10.75,9.67,-145.6,-0.04
788,C2099,9920,1498,0.4889,6.62,598,16.59,0.3992,11,Facebook,Text,45-54,Other,South America,99268,9920.0,10.01,2024-12-22,3064,2024-12,2024Q4,6.62,16.59,10.01,0.0,0.0
789,C9787,5050,1300,0.1532,3.88,585,8.63,0.45,8,Instagram,Carousel,25-34,Other,South America,111735,5201.5,21.48,2024-04-07,8485,2024-04,2024Q2,4.0,8.89,21.48,151.5,0.03
790,C9991,8440,1598,0.1716,5.28,423,19.95,0.2647,10,Facebook,Video,55+,Other,Europe,69372,8524.4,8.14,2024-03-26,9312,2024-03,2024Q1,5.33,20.15,8.14,84.4,0.01
791,C1249,7220,1447,0.3421,4.99,176,41.02,0.1216,21,Instagram,Video,35-44,Male,Africa,13728,6931.2,1.98,2024-08-30,4229,2024-08,2024Q3,4.79,39.38,1.98,-288.8,-0.04
792,C3289,5430,438,0.0575,12.4,289,18.79,0.6598,22,Instagram,Video,45-54,Male,Europe,49708,5212.8,9.54,2024-06-23,7617,2024-06,2024Q2,11.9,18.04,9.54,-217.2,-0.04
793,C3249,7740,1770,0.9214,4.37,619,12.5,0.3497,25,LinkedIn,Carousel,45-54,Other,Europe,34045,7430.4,4.58,2024-07-16,1920,2024-07,2024Q3,4.2,12.0,4.58,-309.6,-0.04
794,C6980,6090,509,0.113,11.96,142,42.89,0.279,9,Facebook,Text,45-54,Male,South America,13774,6394.5,2.15,2024-08-10,4504,2024-08,2024Q3,12.56,45.03,2.15,304.5,0.05
795,C2751,2390,571,0.1271,4.19,61,39.18,0.1068,23,YouTube,Carousel,18-24,Male,Africa,3477,2366.1,1.47,2024-03-11,4492,2024-03,2024Q1,4.14,38.79,1.47,-23.9,-0.01
796,C6646,8900,1585,0.6915,5.62,1065,8.36,0.6719,28,YouTube,Carousel,25-34,Other,Asia,208740,8900.0,23.45,2024-09-22,2292,2024-09,2024Q3,5.62,8.36,23.45,0.0,0.0
797,C2838,2080,1653,0.6981,1.26,166,12.53,0.1004,14,Facebook,Text,35-44,Other,South America,31706,2100.8,15.09,2024-04-13,2367,2024-04,2024Q2,1.27,12.66,15.09,20.8,0.01
798,C1202,4960,1847,0.4136,2.69,1270,3.91,0.6876,27,Google,Carousel,55+,Other,Africa,67310,5009.6,13.44,2024-10-04,4465,2024-10,2024Q4,2.71,3.94,13.44,49.6,0.01
799,C6554,4270,1318,0.5422,3.24,1225,3.49,0.9294,11,Facebook,Image,45-54,Male,South America,180075,4355.4,41.35,2024-11-09,2430,2024-11,2024Q4,3.3,3.56,41.35,85.4,0.02
800,C6282,4160,1619,0.355,2.57,253,16.44,0.1563,13,Instagram,Image,35-44,Female,Africa,50600,4160.0,12.16,2024-07-05,4560,2024-07,2024Q3,2.57,16.44,12.16,0.0,0.0
801,C3287,5350,822,0.1814,6.51,759,7.05,0.9234,26,YouTube,Text,45-54,Male,Asia,115368,5243.0,22.0,2024-03-12,4531,2024-03,2024Q1,6.38,6.91,22.0,-107.0,-0.02
802,C3336,9310,613,0.0633,15.19,552,16.87,0.9005,13,YouTube,Carousel,18-24,Other,Asia,105984,9030.7,11.74,2024-07-31,9684,2024-07,2024Q3,14.73,16.36,11.74,-279.3,-0.03
803,C2203,8220,1234,0.2241,6.66,281,29.25,0.2277,10,YouTube,Text,45-54,Male,North America,22761,8548.8,2.66,2025-01-27,5506,2025-01,2025Q1,6.93,30.42,2.66,328.8,0.04
804,C5305,2510,1038,0.1915,2.42,816,3.08,0.7861,29,Instagram,Video,25-34,Other,South America,121584,2510.0,48.44,2024-10-08,5420,2024-10,2024Q4,2.42,3.08,48.44,0.0,0.0
805,C5375,5350,1756,0.5388,3.05,624,8.57,0.3554,22,Instagram,Video,25-34,Male,Asia,28080,5510.5,5.1,2024-02-22,3259,2024-02,2024Q1,3.14,8.83,5.1,160.5,0.03
806,C6556,4380,1689,0.329,2.59,543,8.07,0.3215,18,Google,Image,35-44,Female,South America,86880,4292.4,20.24,2024-06-09,5133,2024-06,2024Q2,2.54,7.9,20.24,-87.6,-0.02
807,C5378,9670,644,0.0685,15.02,335,28.87,0.5202,16,Instagram,Carousel,55+,Male,South America,35510,9379.9,3.79,2024-05-25,9401,2024-05,2024Q2,14.57,28.0,3.79,-290.1,-0.03
808,C8714,6760,1000,0.3929,6.76,452,14.96,0.452,13,YouTube,Carousel,55+,Female,South America,13560,6557.2,2.07,2024-05-13,2545,2024-05,2024Q2,6.56,14.51,2.07,-202.8,-0.03
809,C2782,2150,333,0.0922,6.46,313,6.87,0.9399,18,Instagram,Text,35-44,Other,Africa,36621,2064.0,17.74,2024-03-06,3611,2024-03,2024Q1,6.2,6.59,17.74,-86.0,-0.04
810,C1809,3980,574,0.1132,6.93,96,41.46,0.1672,22,LinkedIn,Image,55+,Other,South America,15168,4139.2,3.66,2024-02-14,5070,2024-02,2024Q1,7.21,43.12,3.66,159.2,0.04
811,C5763,8430,1685,0.3692,5.0,902,9.35,0.5353,7,LinkedIn,Carousel,18-24,Other,Asia,62238,8261.4,7.53,2024-05-22,4563,2024-05,2024Q2,4.9,9.16,7.53,-168.6,-0.02
812,C6911,4150,472,0.1196,8.79,225,18.44,0.4767,7,Facebook,Video,45-54,Male,Asia,27450,4274.5,6.42,2024-10-18,3946,2024-10,2024Q4,9.06,19.0,6.42,124.5,0.03
813,C4570,4530,467,0.282,9.7,44,102.95,0.0942,9,YouTube,Carousel,45-54,Other,South America,6556,4394.1,1.49,2024-02-25,1656,2024-02,2024Q1,9.41,99.87,1.49,-135.9,-0.03
814,C8939,3640,199,0.0356,18.29,127,28.66,0.6382,14,Facebook,Image,35-44,Male,South America,4445,3530.8,1.26,2024-10-29,5589,2024-10,2024Q4,17.74,27.8,1.26,-109.2,-0.03
815,C9017,9430,1906,0.3258,4.95,798,11.82,0.4187,22,YouTube,Video,18-24,Other,North America,75012,9807.2,7.65,2024-05-11,5850,2024-05,2024Q2,5.15,12.29,7.65,377.2,0.04
816,C3559,6920,1450,0.671,4.77,1115,6.21,0.769,26,Facebook,Video,35-44,Male,Europe,81395,6850.8,11.88,2024-12-17,2160,2024-12,2024Q4,4.72,6.14,11.88,-69.2,-0.01
817,C2586,8550,619,0.0797,13.81,89,96.07,0.1438,20,LinkedIn,Video,25-34,Other,South America,8277,8464.5,0.98,2024-07-17,7766,2024-07,2024Q3,13.67,95.11,0.98,-85.5,-0.01
818,C8329,3580,1171,0.6761,3.06,699,5.12,0.5969,27,LinkedIn,Image,55+,Male,North America,51027,3580.0,14.25,2024-03-07,1731,2024-03,2024Q1,3.06,5.12,14.25,0.0,0.0
819,C2140,3960,1307,0.2528,3.03,1041,3.8,0.7965,26,LinkedIn,Image,45-54,Male,Europe,200913,3841.2,52.3,2024-03-23,5170,2024-03,2024Q1,2.94,3.69,52.3,-118.8,-0.03
820,C3666,6110,1969,0.3327,3.1,557,10.97,0.2829,25,LinkedIn,Text,35-44,Male,North America,90234,6415.5,14.06,2024-10-25,5918,2024-10,2024Q4,3.26,11.52,14.06,305.5,0.05
821,C5211,4160,352,0.0619,11.82,44,94.55,0.125,27,Instagram,Image,45-54,Female,Africa,3784,4201.6,0.9,2024-11-02,5686,2024-11,2024Q4,11.94,95.49,0.9,41.6,0.01
822,C3270,2320,1096,0.6841,2.12,914,2.54,0.8339,13,Google,Image,35-44,Male,North America,77690,2250.4,34.52,2024-02-21,1602,2024-02,2024Q1,2.05,2.46,34.52,-69.6,-0.03
823,C7625,7680,1684,0.2532,4.56,321,23.93,0.1906,24,YouTube,Image,55+,Female,Africa,35310,7910.4,4.46,2025-01-03,6650,2025-01,2025Q1,4.7,24.64,4.46,230.4,0.03
824,C4187,7960,453,0.1515,17.57,343,23.21,0.7572,8,Facebook,Video,25-34,Other,North America,41160,8358.0,4.92,2024-03-19,2990,2024-03,2024Q1,18.45,24.37,4.92,398.0,0.05
825,C1613,6150,681,0.1637,9.03,314,19.59,0.4611,18,Instagram,Text,18-24,Other,Asia,27632,5842.5,4.73,2024-04-24,4160,2024-04,2024Q2,8.58,18.61,4.73,-307.5,-0.05
826,C7767,8580,1797,0.2305,4.77,258,33.26,0.1436,17,YouTube,Video,35-44,Male,South America,38700,8837.4,4.38,2024-11-14,7796,2024-11,2024Q4,4.92,34.25,4.38,257.4,0.03
827,C4627,3600,1263,0.2753,2.85,920,3.91,0.7284,9,LinkedIn,Text,55+,Female,Asia,103960,3672.0,28.31,2024-04-21,4587,2024-04,2024Q2,2.91,3.99,28.31,72.0,0.02
828,C5910,7160,293,0.2169,24.44,291,24.6,0.9932,17,LinkedIn,Video,55+,Other,Asia,49179,7374.8,6.67,2024-04-23,1350,2024-04,2024Q2,25.17,25.34,6.67,214.8,0.03
829,C2193,7990,219,0.0355,36.48,214,37.34,0.9772,8,YouTube,Image,25-34,Female,South America,28034,7910.1,3.54,2024-08-01,6169,2024-08,2024Q3,36.12,36.96,3.54,-79.9,-0.01
830,C3002,7530,696,0.131,10.82,292,25.79,0.4195,30,LinkedIn,Text,25-34,Female,Europe,19856,7379.4,2.69,2024-10-29,5312,2024-10,2024Q4,10.6,25.27,2.69,-150.6,-0.02
831,C1714,3890,72,0.017,54.03,62,62.74,0.8611,15,LinkedIn,Carousel,18-24,Male,North America,9114,3773.3,2.42,2025-01-16,4235,2025-01,2025Q1,52.41,60.86,2.42,-116.7,-0.03
832,C3181,2290,1707,0.8242,1.34,1372,1.67,0.8037,10,YouTube,Image,25-34,Other,Asia,223636,2381.6,93.9,2024-02-26,2071,2024-02,2024Q1,1.4,1.74,93.9,91.6,0.04
833,C3848,8440,607,0.1262,13.9,407,20.74,0.6705,22,YouTube,Video,55+,Other,Asia,32560,8440.0,3.86,2024-06-29,4809,2024-06,2024Q2,13.9,20.74,3.86,0.0,0.0
834,C3617,9460,654,0.1244,14.46,177,53.45,0.2706,25,Facebook,Image,25-34,Female,Europe,22656,9838.4,2.3,2024-09-29,5257,2024-09,2024Q3,15.04,55.58,2.3,378.4,0.04
835,C3628,8500,1283,0.4722,6.63,486,17.49,0.3788,18,YouTube,Image,45-54,Male,Asia,39366,8160.0,4.82,2024-09-13,2717,2024-09,2024Q3,6.36,16.79,4.82,-340.0,-0.04
836,C5194,9170,842,0.5946,10.89,776,11.82,0.9216,24,Google,Text,25-34,Other,Asia,97000,9078.3,10.68,2025-02-03,1416,2025-02,2025Q1,10.78,11.7,10.68,-91.7,-0.01
837,C6303,5130,795,0.1424,6.45,732,7.01,0.9208,19,Instagram,Video,45-54,Other,Africa,125904,4924.8,25.57,2024-02-17,5582,2024-02,2024Q1,6.19,6.73,25.57,-205.2,-0.04
838,C9923,2280,1262,0.4507,1.81,1048,2.18,0.8304,8,YouTube,Carousel,35-44,Female,Asia,143576,2280.0,62.97,2024-04-23,2800,2024-04,2024Q2,1.81,2.18,62.97,0.0,0.0
839,C7305,2530,452,0.0932,5.6,433,5.84,0.958,25,Instagram,Carousel,18-24,Female,Europe,52826,2454.1,21.53,2024-05-09,4849,2024-05,2024Q2,5.43,5.67,21.53,-75.9,-0.03
840,C5101,2950,1392,0.8561,2.12,811,3.64,0.5826,29,Instagram,Text,18-24,Female,North America,90021,2891.0,31.14,2024-05-01,1625,2024-05,2024Q2,2.08,3.56,31.14,-59.0,-0.02
841,C5380,3340,1333,0.5452,2.51,35,95.43,0.0263,26,LinkedIn,Text,25-34,Female,Asia,5985,3306.6,1.81,2024-02-29,2444,2024-02,2024Q1,2.48,94.47,1.81,-33.4,-0.01
842,C3881,3440,68,0.0091,50.59,47,73.19,0.6912,25,Instagram,Text,18-24,Other,North America,1833,3405.6,0.54,2024-02-29,7472,2024-02,2024Q1,50.08,72.46,0.54,-34.4,-0.01
843,C9517,9290,1266,0.6349,7.34,612,15.18,0.4834,20,Google,Text,55+,Other,Africa,94860,8825.5,10.75,2024-05-06,1994,2024-05,2024Q2,6.97,14.42,10.75,-464.5,-0.05
844,C9729,7620,1704,0.351,4.47,385,19.79,0.2259,23,LinkedIn,Text,25-34,Male,Africa,27335,7696.2,3.55,2024-09-08,4854,2024-09,2024Q3,4.52,19.99,3.55,76.2,0.01
845,C1166,6090,652,0.1578,9.34,13,468.46,0.0199,17,Facebook,Text,25-34,Female,South America,1170,6090.0,0.19,2024-06-17,4131,2024-06,2024Q2,9.34,468.46,0.19,0.0,0.0
846,C2125,6060,515,0.0824,11.77,71,85.35,0.1379,14,Facebook,Image,18-24,Male,Africa,12851,5757.0,2.23,2024-08-14,6250,2024-08,2024Q3,11.18,81.08,2.23,-303.0,-0.05
847,C1322,6520,1798,0.3926,3.63,1391,4.69,0.7736,11,Facebook,Image,25-34,Male,North America,141882,6780.8,20.92,2024-04-26,4579,2024-04,2024Q2,3.77,4.87,20.92,260.8,0.04
848,C2527,6750,682,0.1256,9.9,451,14.97,0.6613,10,Instagram,Image,45-54,Male,Africa,16687,6817.5,2.45,2024-03-08,5429,2024-03,2024Q1,10.0,15.12,2.45,67.5,0.01
849,C3307,4270,83,0.0662,51.45,43,99.3,0.5181,23,Google,Carousel,25-34,Female,Europe,4859,4312.7,1.13,2024-02-21,1253,2024-02,2024Q1,51.96,100.3,1.13,42.7,0.01
850,C7981,9140,788,0.1477,11.6,167,54.73,0.2119,13,Facebook,Carousel,18-24,Male,Africa,17368,9414.2,1.84,2024-04-22,5335,2024-04,2024Q2,11.95,56.37,1.84,274.2,0.03
851,C9712,7900,593,0.1857,13.32,120,65.83,0.2024,10,YouTube,Image,35-44,Other,North America,5640,8216.0,0.69,2024-07-20,3193,2024-07,2024Q3,13.85,68.47,0.69,316.0,0.04
852,C2659,9790,1658,0.9793,5.9,833,11.75,0.5024,10,LinkedIn,Text,55+,Female,North America,161602,10279.5,15.72,2024-09-07,1693,2024-09,2024Q3,6.2,12.34,15.72,489.5,0.05
853,C1416,7770,206,0.0261,37.72,192,40.47,0.932,12,Instagram,Carousel,45-54,Other,North America,13632,7536.9,1.81,2024-09-29,7892,2024-09,2024Q3,36.59,39.25,1.81,-233.1,-0.03
854,C7312,4300,373,0.0814,11.53,249,17.27,0.6676,10,Facebook,Video,55+,Other,Europe,29880,4085.0,7.31,2024-09-15,4582,2024-09,2024Q3,10.95,16.41,7.31,-215.0,-0.05
855,C4863,5420,156,0.018,34.74,30,180.67,0.1923,29,Instagram,Video,18-24,Other,Africa,5880,5311.6,1.11,2025-01-05,8666,2025-01,2025Q1,34.05,177.05,1.11,-108.4,-0.02
856,C5915,7140,1346,0.1769,5.3,854,8.36,0.6345,17,LinkedIn,Image,18-24,Male,Europe,43554,6783.0,6.42,2025-01-01,7608,2025-01,2025Q1,5.04,7.94,6.42,-357.0,-0.05
857,C2755,6430,803,0.0987,8.01,300,21.43,0.3736,12,Google,Video,45-54,Male,South America,60000,6301.4,9.52,2024-02-23,8135,2024-02,2024Q1,7.85,21.0,9.52,-128.6,-0.02
858,C3274,4190,143,0.0174,29.3,15,279.33,0.1049,26,Facebook,Text,25-34,Female,North America,1485,4273.8,0.35,2024-07-29,8218,2024-07,2024Q3,29.89,284.92,0.35,83.8,0.02
859,C9336,8920,877,0.1751,10.17,659,13.54,0.7514,29,Facebook,Video,35-44,Other,North America,83693,8741.6,9.57,2024-02-19,5008,2024-02,2024Q1,9.97,13.26,9.57,-178.4,-0.02
860,C7706,8280,301,0.2155,27.51,137,60.44,0.4551,14,Facebook,Image,18-24,Other,North America,6713,8445.6,0.79,2024-02-23,1396,2024-02,2024Q1,28.06,61.65,0.79,165.6,0.02
861,C5506,9120,73,0.0087,124.93,71,128.45,0.9726,13,Google,Video,18-24,Other,Europe,7739,8664.0,0.89,2024-08-17,8390,2024-08,2024Q3,118.68,122.03,0.89,-456.0,-0.05
862,C9504,8420,1632,0.2896,5.16,565,14.9,0.3462,16,Google,Video,25-34,Male,Africa,79100,8672.6,9.12,2024-03-23,5635,2024-03,2024Q1,5.31,15.35,9.12,252.6,0.03
863,C7424,9830,907,0.277,10.84,761,12.92,0.839,16,YouTube,Image,45-54,Male,Europe,110345,9338.5,11.82,2024-11-10,3274,2024-11,2024Q4,10.3,12.27,11.82,-491.5,-0.05
864,C3850,4470,393,0.0607,11.37,372,12.02,0.9466,28,YouTube,Text,35-44,Other,Asia,41292,4470.0,9.24,2024-03-13,6474,2024-03,2024Q1,11.37,12.02,9.24,0.0,0.0
865,C2037,7260,376,0.0386,19.31,281,25.84,0.7473,23,Facebook,Video,18-24,Male,South America,50580,7405.2,6.83,2024-08-22,9740,2024-08,2024Q3,19.69,26.35,6.83,145.2,0.02
866,C3898,6920,919,0.1401,7.53,538,12.86,0.5854,11,Facebook,Video,18-24,Other,Europe,98992,7196.8,13.76,2024-04-13,6559,2024-04,2024Q2,7.83,13.38,13.76,276.8,0.04
867,C8132,7730,617,0.0826,12.53,487,15.87,0.7893,21,Instagram,Carousel,45-54,Female,North America,45291,7575.4,5.98,2024-11-08,7469,2024-11,2024Q4,12.28,15.56,5.98,-154.6,-0.02
868,C6970,2320,1150,0.1631,2.02,626,3.71,0.5443,13,Google,Image,25-34,Female,North America,71364,2412.8,29.58,2024-08-28,7050,2024-08,2024Q3,2.1,3.85,29.58,92.8,0.04
869,C1346,9680,1908,0.2538,5.07,1276,7.59,0.6688,21,Facebook,Text,25-34,Other,Asia,81664,9486.4,8.61,2024-08-26,7517,2024-08,2024Q3,4.97,7.43,8.61,-193.6,-0.02
870,C4931,3620,1212,0.1299,2.99,943,3.84,0.7781,16,LinkedIn,Text,35-44,Other,Europe,62238,3656.2,17.02,2025-01-25,9330,2025-01,2025Q1,3.02,3.88,17.02,36.2,0.01
871,C7542,5450,1763,0.1996,3.09,1006,5.42,0.5706,29,Google,Text,45-54,Male,Asia,140840,5395.5,26.1,2024-04-02,8832,2024-04,2024Q2,3.06,5.36,26.1,-54.5,-0.01
872,C9122,2830,1522,0.1729,1.86,818,3.46,0.5375,20,YouTube,Video,25-34,Other,South America,141514,2971.5,47.62,2025-02-06,8802,2025-02,2025Q1,1.95,3.63,47.62,141.5,0.05
873,C9824,4120,506,0.3452,8.14,158,26.08,0.3123,30,YouTube,Video,18-24,Other,South America,21646,4243.6,5.1,2024-12-11,1465,2024-12,2024Q4,8.39,26.86,5.1,123.6,0.03
874,C7655,3940,899,0.1384,4.38,864,4.56,0.9611,29,Google,Text,18-24,Female,Asia,47520,4137.0,11.49,2024-10-03,6495,2024-10,2024Q4,4.6,4.79,11.49,197.0,0.05
875,C4386,4640,1763,1.0463,2.63,238,19.5,0.135,27,LinkedIn,Text,55+,Other,North America,28798,4547.2,6.33,2024-06-05,1684,2024-06,2024Q2,2.58,19.11,6.33,-92.8,-0.02
876,C6062,3080,1435,0.4814,2.15,1257,2.45,0.876,10,Facebook,Video,18-24,Other,Europe,248886,2987.6,83.31,2024-04-26,2980,2024-04,2024Q2,2.08,2.38,83.31,-92.4,-0.03
877,C1696,9870,121,0.0135,81.57,47,210.0,0.3884,20,LinkedIn,Text,35-44,Female,Africa,6439,9968.7,0.65,2024-06-24,8962,2024-06,2024Q2,82.39,212.1,0.65,98.7,0.01
878,C6702,2770,204,0.0296,13.58,93,29.78,0.4559,8,Google,Video,55+,Other,North America,4278,2880.8,1.49,2024-11-01,6891,2024-11,2024Q4,14.12,30.98,1.49,110.8,0.04
879,C9503,5380,1970,0.2074,2.73,954,5.64,0.4843,17,Google,Carousel,18-24,Other,Africa,74412,5272.4,14.11,2024-12-04,9498,2024-12,2024Q4,2.68,5.53,14.11,-107.6,-0.02
880,C4579,7460,1720,1.7183,4.34,749,9.96,0.4355,24,Google,Text,45-54,Male,Asia,36701,7833.0,4.69,2024-03-28,1000,2024-03,2024Q1,4.55,10.46,4.69,373.0,0.05
881,C6148,3750,340,0.2484,11.03,304,12.34,0.8941,14,YouTube,Video,45-54,Male,South America,49552,3637.5,13.62,2024-12-26,1368,2024-12,2024Q4,10.7,11.97,13.62,-112.5,-0.03
882,C5460,4860,1025,0.1701,4.74,166,29.28,0.162,14,Facebook,Text,55+,Male,Europe,27888,4860.0,5.74,2024-05-18,6025,2024-05,2024Q2,4.74,29.28,5.74,0.0,0.0
883,C5405,3970,228,0.0443,17.41,142,27.96,0.6228,24,Instagram,Carousel,18-24,Female,North America,13774,3850.9,3.58,2024-11-07,5146,2024-11,2024Q4,16.89,27.12,3.58,-119.1,-0.03
884,C7002,8010,1321,0.4913,6.06,627,12.78,0.4746,30,Facebook,Video,35-44,Female,Asia,100947,8330.4,12.12,2024-05-16,2688,2024-05,2024Q2,6.31,13.29,12.12,320.4,0.04
885,C8749,4320,448,0.055,9.64,233,18.54,0.5201,22,YouTube,Video,25-34,Male,Africa,15145,4320.0,3.51,2024-09-09,8145,2024-09,2024Q3,9.64,18.54,3.51,0.0,0.0
886,C1159,7120,1240,0.2158,5.74,648,10.99,0.5226,24,YouTube,Text,18-24,Female,Africa,31104,7404.8,4.2,2024-10-20,5746,2024-10,2024Q4,5.97,11.43,4.2,284.8,0.04
887,C3330,5340,1364,0.1475,3.91,1323,4.04,0.9699,14,Facebook,Text,45-54,Male,Asia,218295,5340.0,40.88,2024-09-01,9247,2024-09,2024Q3,3.91,4.04,40.88,0.0,0.0
888,C3773,9740,401,0.0407,24.29,322,30.25,0.803,23,LinkedIn,Video,45-54,Female,Asia,13524,10227.0,1.32,2024-05-17,9852,2024-05,2024Q2,25.5,31.76,1.32,487.0,0.05
889,C7803,2950,775,0.1823,3.81,245,12.04,0.3161,27,LinkedIn,Video,35-44,Other,Europe,37240,2979.5,12.5,2024-09-01,4251,2024-09,2024Q3,3.84,12.16,12.5,29.5,0.01
890,C2258,9350,1936,0.4211,4.83,1503,6.22,0.7763,26,Google,Video,35-44,Male,Europe,129258,9069.5,14.25,2025-01-12,4597,2025-01,2025Q1,4.68,6.03,14.25,-280.5,-0.03
891,C6999,5400,1824,0.8736,2.96,898,6.01,0.4923,23,YouTube,Image,45-54,Other,Europe,124822,5184.0,24.08,2024-09-13,2087,2024-09,2024Q3,2.84,5.77,24.08,-216.0,-0.04
892,C4133,3060,1142,0.1352,2.68,858,3.57,0.7513,23,LinkedIn,Image,35-44,Other,North America,94380,2907.0,32.47,2025-01-29,8446,2025-01,2025Q1,2.55,3.39,32.47,-153.0,-0.05
893,C4395,8860,228,0.026,38.86,131,67.63,0.5746,15,YouTube,Video,45-54,Other,Africa,9694,8948.6,1.08,2024-06-22,8769,2024-06,2024Q2,39.25,68.31,1.08,88.6,0.01
894,C5301,4420,976,0.3232,4.53,225,19.64,0.2305,20,Facebook,Carousel,25-34,Male,North America,43200,4420.0,9.77,2024-08-26,3019,2024-08,2024Q3,4.53,19.64,9.77,0.0,0.0
895,C8608,4230,1419,0.2083,2.98,1356,3.12,0.9556,12,YouTube,Carousel,25-34,Other,Asia,178992,4356.9,41.08,2024-10-07,6812,2024-10,2024Q4,3.07,3.21,41.08,126.9,0.03
896,C2080,9490,555,0.1774,17.1,21,451.9,0.0378,12,Instagram,Image,55+,Other,Africa,1953,9869.6,0.2,2024-10-22,3128,2024-10,2024Q4,17.78,469.98,0.2,379.6,0.04
897,C4466,6710,1477,0.3872,4.54,1001,6.7,0.6777,22,LinkedIn,Image,18-24,Male,Africa,87087,6844.2,12.72,2024-05-13,3814,2024-05,2024Q2,4.63,6.84,12.72,134.2,0.02
898,C5467,2290,1227,0.1705,1.87,500,4.58,0.4075,28,Google,Carousel,45-54,Male,Asia,24500,2404.5,10.19,2024-05-20,7196,2024-05,2024Q2,1.96,4.81,10.19,114.5,0.05
899,C8284,9860,1494,0.2037,6.6,749,13.16,0.5013,27,Google,Image,25-34,Female,Europe,131075,9860.0,13.29,2024-02-11,7334,2024-02,2024Q1,6.6,13.16,13.29,0.0,0.0
900,C4909,8120,1580,0.3446,5.14,30,270.67,0.019,27,LinkedIn,Text,25-34,Male,South America,2490,7795.2,0.32,2024-04-07,4585,2024-04,2024Q2,4.93,259.84,0.32,-324.8,-0.04
901,C6513,5630,1788,0.1933,3.15,1196,4.71,0.6689,16,YouTube,Text,35-44,Other,Europe,232024,5686.3,40.8,2024-12-15,9249,2024-12,2024Q4,3.18,4.75,40.8,56.3,0.01
902,C7199,6590,1888,0.2803,3.49,723,9.11,0.3829,8,Google,Carousel,45-54,Male,Africa,73746,6260.5,11.78,2024-04-19,6735,2024-04,2024Q2,3.32,8.66,11.78,-329.5,-0.05
903,C5781,4790,999,0.2408,4.79,417,11.49,0.4174,28,LinkedIn,Image,55+,Female,North America,80481,4981.6,16.16,2024-12-30,4148,2024-12,2024Q4,4.99,11.95,16.16,191.6,0.04
904,C4414,8220,1629,1.0376,5.05,321,25.61,0.1971,9,Google,Text,45-54,Male,Asia,40446,8384.4,4.82,2024-03-17,1569,2024-03,2024Q1,5.15,26.12,4.82,164.4,0.02
905,C8092,4310,689,0.1186,6.26,576,7.48,0.836,30,YouTube,Image,55+,Other,North America,46080,4137.6,11.14,2025-01-07,5809,2025-01,2025Q1,6.01,7.18,11.14,-172.4,-0.04
906,C3515,3990,1876,0.3705,2.13,1474,2.71,0.7857,12,Facebook,Video,45-54,Other,Europe,241736,4029.9,59.99,2024-07-15,5063,2024-07,2024Q3,2.15,2.73,59.99,39.9,0.01
